Network ID,Event Id,Created Local Date Time,No Injuries,Injury Type,NetworkId,CreatedLOcalDateTime,VehicleType,Color
WC,75883,Oct 23 2018  9:14AM           ,0,None,WC,28/06/16 15:47,LDV,White
WC,75883,Oct 23 2018  9:14AM           ,0,None,WC,28/06/16 15:47,Car,White
WC,75883,Oct 23 2018  9:14AM           ,0,None,WC,28/06/16 15:47,Car,White
WC,75883,Oct 23 2018  9:15AM           ,0,None,WC,28/06/16 15:47,LDV,White
WC,75883,Oct 23 2018  9:15AM           ,0,None,WC,28/06/16 15:47,Car,White
WC,75883,Oct 23 2018  9:15AM           ,0,None,WC,28/06/16 15:47,Car,White
WC,75885,Oct 23 2018  9:17AM           ,0,None,WC,28/06/16 17:00,Car,Silver
WC,75887,Oct 23 2018  9:17AM           ,0,None,WC,28/06/16 18:09,Car,Other
WC,75888,Oct 23 2018  9:32AM           ,0,None,WC,28/06/16 19:32,Minibus,White
WC,75889,Oct 23 2018  9:42AM           ,0,None,WC,28/06/16 20:17,Car,Other
WC,75891,Oct 23 2018  9:44AM           ,0,None,WC,28/06/16 22:49,Truck,Other
WC,75892,Oct 23 2018  9:59AM           ,0,None,WC,29/06/16 00:09,Truck,Other
WC,75892,Oct 23 2018  9:59AM           ,0,None,WC,29/06/16 00:09,Truck,Other
WC,75892,Oct 23 2018  9:56AM           ,0,None,WC,29/06/16 00:09,Truck,Other
WC,75892,Oct 23 2018  9:56AM           ,0,None,WC,29/06/16 00:09,Truck,Other
WC,75893,Oct 23 2018 10:02AM           ,0,None,WC,29/06/16 00:17,Car,Other
WC,75894,Oct 23 2018 10:04AM           ,0,None,WC,29/06/16 01:31,Truck,Other
WC,75895,Oct 23 2018 10:18AM           ,0,None,WC,29/06/16 01:39,Car,White
WC,75896,Oct 23 2018 10:25AM           ,0,None,WC,29/06/16 02:07,LDV,White
WC,75897,Oct 23 2018 11:06AM           ,0,None,WC,29/06/16 05:37,Car,White
WC,75898,Oct 23 2018 11:03AM           ,0,None,WC,29/06/16 05:39,LDV,White
WC,75899,Oct 23 2018 11:33AM           ,0,None,WC,29/06/16 05:43,Truck,White
WC,75900,Oct 23 2018 11:37AM           ,0,None,WC,29/06/16 05:45,LDV,Other
WC,75900,Oct 23 2018 11:37AM           ,0,None,WC,29/06/16 05:45,Car,Other
WC,75900,Oct 23 2018 11:45AM           ,0,None,WC,29/06/16 05:45,LDV,Other
WC,75900,Oct 23 2018 11:45AM           ,0,None,WC,29/06/16 05:45,Car,Other
WC,75901,Oct 23 2018 11:55AM           ,0,None,WC,29/06/16 05:52,Car,White
WC,75902,Oct 23 2018 12:13PM           ,0,None,WC,29/06/16 06:09,Truck,White
WC,75903,Oct 23 2018 12:14PM           ,0,None,WC,29/06/16 06:33,Minibus,White
WC,75904,Oct 23 2018 12:24PM           ,0,None,WC,29/06/16 06:39,LDV,White
WC,75904,Oct 23 2018 12:24PM           ,0,None,WC,29/06/16 06:39,LDV,White
WC,75904,Oct 23 2018 12:50PM           ,0,None,WC,29/06/16 06:39,LDV,White
WC,75904,Oct 23 2018 12:50PM           ,0,None,WC,29/06/16 06:39,LDV,White
WC,75906,Oct 23 2018  1:00PM           ,0,None,WC,29/06/16 07:03,Car,White
WC,75907,Oct 23 2018  1:10PM           ,0,None,WC,29/06/16 07:22,Car,White
WC,75912,Oct 23 2018  1:11PM           ,0,None,WC,29/06/16 07:35,Car,White
WC,75913,Oct 23 2018  1:17PM           ,0,None,WC,29/06/16 07:39,Car,White
WC,75914,Oct 23 2018  1:18PM           ,0,None,WC,29/06/16 07:43,Minibus,White
WC,75920,Oct 23 2018  1:23PM           ,0,None,WC,29/06/16 08:39,Car,Silver
WC,75921,Oct 23 2018  1:32PM           ,0,None,WC,29/06/16 08:45,Taxi,White
WC,75925,Oct 23 2018  1:42PM           ,0,None,WC,29/06/16 09:18,LDV,White
WC,75926,Oct 23 2018  1:44PM           ,0,None,WC,29/06/16 09:17,Truck,Other
WC,75927,Oct 23 2018  1:47PM           ,0,None,WC,29/06/16 09:23,LDV,Yellow
WC,75929,Oct 23 2018  1:49PM           ,0,None,WC,29/06/16 09:35,Truck,Yellow
WC,75934,Oct 23 2018  1:51PM           ,0,None,WC,29/06/16 10:16,Car,White
WC,75935,Oct 23 2018  2:16PM           ,0,None,WC,29/06/16 10:42,Car,White
WC,75939,Oct 23 2018  2:18PM           ,0,None,WC,29/06/16 11:41,Taxi,White
WC,75943,Oct 23 2018  2:22PM           ,0,None,WC,29/06/16 12:13,Truck,White
WC,75945,Oct 23 2018  2:29PM           ,0,None,WC,29/06/16 12:27,LDV,White
WC,75950,Oct 23 2018  2:33PM           ,0,None,WC,29/06/16 12:55,Truck,Black
WC,75952,Oct 23 2018  2:38PM           ,0,None,WC,29/06/16 13:17,Car,Red
WC,75953,Oct 23 2018  2:53PM           ,0,None,WC,29/06/16 13:30,Car,White
WC,75954,Oct 23 2018  3:00PM           ,0,None,WC,29/06/16 13:40,Car,Silver
WC,75954,Oct 23 2018  3:00PM           ,0,None,WC,29/06/16 13:40,Minibus,White
WC,75954,Oct 23 2018  3:23PM           ,0,None,WC,29/06/16 13:40,Car,Silver
WC,75954,Oct 23 2018  3:23PM           ,0,None,WC,29/06/16 13:40,Minibus,White
WC,75958,Oct 23 2018  3:27PM           ,0,None,WC,29/06/16 14:40,Car,White
WC,75959,Oct 23 2018  3:28PM           ,0,None,WC,29/06/16 14:50,Car,Silver
WC,75959,Oct 23 2018  3:28PM           ,0,None,WC,29/06/16 14:50,Car,White
WC,75959,Oct 23 2018  3:38PM           ,0,None,WC,29/06/16 14:50,Car,Silver
WC,75959,Oct 23 2018  3:38PM           ,0,None,WC,29/06/16 14:50,Car,White
WC,75960,Oct 23 2018  3:51PM           ,0,None,WC,29/06/16 15:10,Truck,White
WC,75961,Oct 23 2018  3:55PM           ,0,None,WC,29/06/16 15:10,Truck,Other
WC,75963,Oct 23 2018  4:01PM           ,0,None,WC,29/06/16 15:13,Truck,Beige
WC,75964,Oct 23 2018  4:10PM           ,0,None,WC,29/06/16 15:22,Truck,White
WC,75964,Oct 23 2018  4:10PM           ,0,None,WC,29/06/16 15:22,Truck,White
WC,75964,Oct 23 2018  4:13PM           ,0,None,WC,29/06/16 15:22,Truck,White
WC,75964,Oct 23 2018  4:13PM           ,0,None,WC,29/06/16 15:22,Truck,White
WC,75966,Oct 23 2018  4:16PM           ,0,None,WC,29/06/16 15:49,LDV,White
WC,75968,Oct 23 2018  4:22PM           ,0,None,WC,29/06/16 16:09,LDV,White
WC,75971,Oct 23 2018  4:23PM           ,0,None,WC,29/06/16 16:36,LDV,White
WC,75972,Oct 23 2018  4:29PM           ,0,None,WC,29/06/16 16:36,LDV,Other
WC,75973,Oct 23 2018  4:39PM           ,0,None,WC,29/06/16 16:44,Car,Silver
WC,75979,Oct 23 2018  4:42PM           ,0,None,WC,29/06/16 18:40,Car,White
WC,75980,Oct 23 2018  4:46PM           ,0,None,WC,29/06/16 18:47,Car,Other
WC,75982,Oct 23 2018  5:00PM           ,0,None,WC,29/06/16 19:24,Truck,Other
WC,75983,Oct 23 2018  5:06PM           ,0,None,WC,29/06/16 19:35,Car,Other
WC,75984,Oct 23 2018  5:19PM           ,0,None,WC,29/06/16 21:07,Car,Silver
WC,75989,Oct 23 2018  5:19PM           ,0,None,WC,29/06/16 23:31,Car,Other
WC,75990,Oct 23 2018  5:27PM           ,0,None,WC,30/06/16 02:32,LDV,White
WC,75991,Oct 23 2018  5:42PM           ,0,None,WC,30/06/16 03:01,LDV,White
WC,75991,Oct 23 2018  5:42PM           ,0,None,WC,30/06/16 03:01,Minibus,White
WC,75991,Oct 23 2018  6:18PM           ,0,None,WC,30/06/16 03:01,LDV,White
WC,75991,Oct 23 2018  6:18PM           ,0,None,WC,30/06/16 03:01,Minibus,White
WC,75992,Oct 23 2018  6:32PM           ,0,None,WC,30/06/16 04:31,Truck,Other
WC,75993,Oct 23 2018  6:43PM           ,0,None,WC,30/06/16 05:19,Car,White
WC,75995,Oct 23 2018  6:48PM           ,0,None,WC,30/06/16 06:34,Car,Other
WC,75995,Oct 23 2018  6:48PM           ,0,None,WC,30/06/16 06:34,Motorcycle,White
WC,75995,Oct 23 2018  6:48PM           ,0,None,WC,30/06/16 06:34,Car,Other
WC,75995,Oct 23 2018  7:04PM           ,0,None,WC,30/06/16 06:34,Car,Other
WC,75995,Oct 23 2018  7:04PM           ,0,None,WC,30/06/16 06:34,Motorcycle,White
WC,75995,Oct 23 2018  7:04PM           ,0,None,WC,30/06/16 06:34,Car,Other
WC,75995,Oct 23 2018  7:33PM           ,0,None,WC,30/06/16 06:34,Car,Other
WC,75995,Oct 23 2018  7:33PM           ,0,None,WC,30/06/16 06:34,Motorcycle,White
WC,75995,Oct 23 2018  7:33PM           ,0,None,WC,30/06/16 06:34,Car,Other
WC,75996,Oct 23 2018  7:55PM           ,0,None,WC,30/06/16 06:55,Car,White
WC,75999,Oct 23 2018  8:25PM           ,0,None,WC,30/06/16 08:00,Truck,Other
WC,76000,Oct 23 2018  8:27PM           ,0,None,WC,30/06/16 08:20,Car,Other
WC,76001,Oct 23 2018  9:57PM           ,0,None,WC,30/06/16 08:44,LDV,White
WC,76003,Oct 23 2018 10:44PM           ,0,None,WC,30/06/16 08:52,Minibus,White
WC,76005,Oct 23 2018 10:34PM           ,0,None,WC,30/06/16 09:08,LDV,White
WC,76006,Oct 23 2018 10:49PM           ,0,None,WC,30/06/16 09:12,LDV,White
WC,76008,Oct 23 2018 10:57PM           ,0,None,WC,30/06/16 09:31,Car,Red
WC,76012,Oct 23 2018 11:18PM           ,0,None,WC,30/06/16 10:44,Car,Black
WC,76012,Oct 23 2018 11:18PM           ,0,None,WC,30/06/16 10:44,LDV,White
WC,76012,Oct 23 2018 11:18PM           ,0,None,WC,30/06/16 10:44,Car,White
WC,76012,Oct 23 2018 11:28PM           ,0,None,WC,30/06/16 10:44,Car,Black
WC,76012,Oct 23 2018 11:28PM           ,0,None,WC,30/06/16 10:44,LDV,White
WC,76012,Oct 23 2018 11:28PM           ,0,None,WC,30/06/16 10:44,Car,White
WC,76012,Oct 23 2018 11:45PM           ,0,None,WC,30/06/16 10:44,Car,Black
WC,76012,Oct 23 2018 11:45PM           ,0,None,WC,30/06/16 10:44,LDV,White
WC,76012,Oct 23 2018 11:45PM           ,0,None,WC,30/06/16 10:44,Car,White
WC,76013,Oct 23 2018 11:48PM           ,0,None,WC,30/06/16 11:05,Truck,Other
WC,76014,Oct 23 2018 11:52PM           ,0,None,WC,30/06/16 11:34,LDV,White
WC,76014,Oct 23 2018 11:52PM           ,0,None,WC,30/06/16 11:34,Car,Black
WC,76014,Oct 24 2018  9:41AM           ,0,None,WC,30/06/16 11:34,LDV,White
WC,76014,Oct 24 2018  9:41AM           ,0,None,WC,30/06/16 11:34,Car,Black
WC,76015,Oct 24 2018  9:45AM           ,0,None,WC,30/06/16 11:48,Truck,Other
WC,76016,Oct 24 2018  9:47AM           ,0,None,WC,30/06/16 11:59,Car,Silver
WC,76018,Oct 24 2018  9:48AM           ,0,None,WC,30/06/16 12:54,Car,Silver
WC,76018,Oct 24 2018  9:48AM           ,0,None,WC,30/06/16 12:54,LDV,White
WC,76018,Oct 24 2018  9:56AM           ,0,None,WC,30/06/16 12:54,Car,Silver
WC,76018,Oct 24 2018  9:56AM           ,0,None,WC,30/06/16 12:54,LDV,White
WC,76020,Oct 24 2018 10:04AM           ,0,None,WC,30/06/16 13:11,LDV,White
WC,76021,Oct 24 2018 10:22AM           ,0,None,WC,30/06/16 13:24,Truck,White
WC,76022,Oct 24 2018 10:28AM           ,0,None,WC,30/06/16 13:28,LDV,White
WC,76025,Oct 24 2018 10:38AM           ,0,None,WC,30/06/16 13:50,LDV,White
WC,76025,Oct 24 2018 10:38AM           ,0,None,WC,30/06/16 13:50,Car,Other
WC,76025,Oct 24 2018 10:39AM           ,0,None,WC,30/06/16 13:50,LDV,White
WC,76025,Oct 24 2018 10:39AM           ,0,None,WC,30/06/16 13:50,Car,Other
WC,76026,Oct 24 2018 10:46AM           ,0,None,WC,30/06/16 14:08,Taxi,White
WC,76027,Oct 24 2018 10:59AM           ,0,None,WC,30/06/16 14:21,Truck,White
WC,76028,Oct 24 2018 11:00AM           ,0,None,WC,30/06/16 14:27,Car,Blue
WC,76029,Oct 24 2018 11:28AM           ,0,None,WC,30/06/16 14:35,LDV,Other
WC,76031,Oct 24 2018 12:24PM           ,0,None,WC,30/06/16 14:41,Car,Black
WC,76031,Oct 24 2018 12:24PM           ,0,None,WC,30/06/16 14:41,Car,Silver
WC,76031,Oct 24 2018  1:14PM           ,0,None,WC,30/06/16 14:41,Car,Black
WC,76031,Oct 24 2018  1:14PM           ,0,None,WC,30/06/16 14:41,Car,Silver
WC,76032,Oct 24 2018  1:20PM           ,0,None,WC,30/06/16 14:47,Car,Silver
WC,76034,Oct 24 2018  1:25PM           ,0,None,WC,30/06/16 14:53,LDV,White
WC,76034,Oct 24 2018  1:25PM           ,0,None,WC,30/06/16 14:53,LDV,Silver
WC,76034,Oct 24 2018  1:50PM           ,0,None,WC,30/06/16 14:53,LDV,White
WC,76034,Oct 24 2018  1:50PM           ,0,None,WC,30/06/16 14:53,LDV,Silver
WC,76036,Oct 24 2018  2:22PM           ,0,None,WC,30/06/16 15:03,Car,Black
WC,76036,Oct 24 2018  2:22PM           ,0,None,WC,30/06/16 15:03,Car,White
WC,76036,Oct 24 2018  3:01PM           ,0,None,WC,30/06/16 15:03,Car,Black
WC,76036,Oct 24 2018  3:01PM           ,0,None,WC,30/06/16 15:03,Car,White
WC,76039,Oct 24 2018  3:05PM           ,0,None,WC,30/06/16 15:36,Car,Silver
WC,76040,Oct 24 2018  3:17PM           ,0,None,WC,30/06/16 15:37,Truck,White
WC,76041,Oct 24 2018  3:26PM           ,0,None,WC,30/06/16 15:40,Truck,Other
WC,76042,Oct 24 2018  3:27PM           ,0,None,WC,30/06/16 15:52,Other,White
WC,76043,Oct 24 2018  3:41PM           ,0,None,WC,30/06/16 15:53,Car,Red
WC,76043,Oct 24 2018  3:41PM           ,0,None,WC,30/06/16 15:53,Truck,Other
WC,76043,Oct 24 2018  3:45PM           ,0,None,WC,30/06/16 15:53,Car,Red
WC,76043,Oct 24 2018  3:45PM           ,0,None,WC,30/06/16 15:53,Truck,Other
WC,76044,Oct 24 2018  3:50PM           ,0,None,WC,30/06/16 16:11,Car,Other
WC,76046,Oct 24 2018  4:14PM           ,0,None,WC,30/06/16 16:28,LDV,White
WC,76047,Oct 24 2018  4:34PM           ,0,None,WC,30/06/16 16:37,Car,Other
WC,76047,Oct 24 2018  4:34PM           ,0,None,WC,30/06/16 16:37,LDV,White
WC,76047,Oct 24 2018  4:34PM           ,0,None,WC,30/06/16 16:37,Car,Blue
WC,76047,Oct 24 2018  4:47PM           ,0,None,WC,30/06/16 16:37,Car,Other
WC,76047,Oct 24 2018  4:47PM           ,0,None,WC,30/06/16 16:37,LDV,White
WC,76047,Oct 24 2018  4:47PM           ,0,None,WC,30/06/16 16:37,Car,Blue
WC,76047,Oct 24 2018  4:50PM           ,1,Fatality,WC,30/06/16 16:37,Car,Other
WC,76047,Oct 24 2018  4:50PM           ,1,Fatality,WC,30/06/16 16:37,LDV,White
WC,76047,Oct 24 2018  4:50PM           ,1,Fatality,WC,30/06/16 16:37,Car,Blue
WC,76048,Oct 24 2018  4:50PM           ,1,Severe,WC,30/06/16 17:04,Car,Blue
WC,76048,Oct 24 2018  4:50PM           ,1,Severe,WC,30/06/16 17:04,LDV,White
WC,76048,Oct 24 2018  4:50PM           ,3,Light,WC,30/06/16 17:04,Car,Blue
WC,76048,Oct 24 2018  4:50PM           ,3,Light,WC,30/06/16 17:04,LDV,White
WC,76052,Oct 24 2018  4:57PM           ,1,Light,WC,30/06/16 17:23,Truck,White
WC,76054,Oct 24 2018  6:29PM           ,0,None,WC,30/06/16 17:47,LDV,White
WC,76055,Oct 24 2018  6:40PM           ,0,None,WC,30/06/16 18:03,LDV,White
WC,76056,Oct 24 2018  7:01PM           ,0,None,WC,30/06/16 18:20,Bus,White
WC,76057,Oct 24 2018  7:09PM           ,0,None,WC,30/06/16 18:25,Car,Other
WC,76058,Oct 24 2018  7:47PM           ,0,None,WC,30/06/16 18:45,Car,Other
WC,76058,Oct 24 2018  7:47PM           ,0,None,WC,30/06/16 18:45,LDV,White
WC,76058,Oct 24 2018  7:44PM           ,0,None,WC,30/06/16 18:45,Car,Other
WC,76058,Oct 24 2018  7:44PM           ,0,None,WC,30/06/16 18:45,LDV,White
WC,76060,Oct 24 2018  7:52PM           ,0,None,WC,30/06/16 19:24,Car,White
WC,76061,Oct 24 2018  8:10PM           ,0,None,WC,30/06/16 19:35,Car,Other
WC,76062,Oct 24 2018 11:32PM           ,0,None,WC,30/06/16 19:39,Other,Other
WC,76064,Oct 24 2018 11:58PM           ,0,None,WC,30/06/16 20:17,Car,Other
WC,76067,Oct 25 2018 12:10AM           ,0,None,WC,30/06/16 23:22,Minibus,White
WC,78558,Oct 25 2018 12:29AM           ,0,None,WC,01/08/16 03:10,Car,White
WC,78559,Oct 25 2018 12:41AM           ,0,None,WC,01/08/16 03:41,Car,Beige
WC,78560,Oct 25 2018  1:45AM           ,0,None,WC,01/08/16 06:09,Bus,Other
WC,78560,Oct 25 2018  1:45AM           ,0,None,WC,01/08/16 06:09,Minibus,White
WC,78560,Oct 25 2018  1:48AM           ,0,None,WC,01/08/16 06:09,Bus,Other
WC,78560,Oct 25 2018  1:48AM           ,0,None,WC,01/08/16 06:09,Minibus,White
WC,78562,Oct 25 2018  1:52AM           ,0,None,WC,01/08/16 06:14,LDV,White
WC,78566,Oct 25 2018  5:57AM           ,0,None,WC,01/08/16 06:53,Car,White
WC,78570,Oct 25 2018  6:08AM           ,0,None,WC,01/08/16 08:14,Car,Silver
WC,78570,Oct 25 2018  6:08AM           ,0,None,WC,01/08/16 08:14,Car,White
WC,78570,Oct 25 2018  6:14AM           ,0,None,WC,01/08/16 08:14,Car,Silver
WC,78570,Oct 25 2018  6:14AM           ,0,None,WC,01/08/16 08:14,Car,White
WC,78571,Oct 25 2018  6:30AM           ,0,None,WC,01/08/16 08:20,Car,Yellow
WC,78571,Oct 25 2018  6:30AM           ,0,None,WC,01/08/16 08:20,LDV,White
WC,78571,Oct 25 2018  6:30AM           ,0,None,WC,01/08/16 08:20,Car,Black
WC,78571,Oct 25 2018  6:38AM           ,0,None,WC,01/08/16 08:20,Car,Yellow
WC,78571,Oct 25 2018  6:38AM           ,0,None,WC,01/08/16 08:20,LDV,White
WC,78571,Oct 25 2018  6:38AM           ,0,None,WC,01/08/16 08:20,Car,Black
WC,78571,Oct 25 2018  6:41AM           ,0,None,WC,01/08/16 08:20,Car,Yellow
WC,78571,Oct 25 2018  6:41AM           ,0,None,WC,01/08/16 08:20,LDV,White
WC,78571,Oct 25 2018  6:41AM           ,0,None,WC,01/08/16 08:20,Car,Black
WC,78573,Oct 25 2018  6:53AM           ,0,None,WC,01/08/16 08:45,LDV,White
WC,78574,Oct 25 2018  7:08AM           ,0,None,WC,01/08/16 08:54,Minibus,White
WC,78574,Oct 25 2018  7:08AM           ,0,None,WC,01/08/16 08:54,Truck,Other
WC,78574,Oct 25 2018  7:27AM           ,0,None,WC,01/08/16 08:54,Minibus,White
WC,78574,Oct 25 2018  7:27AM           ,0,None,WC,01/08/16 08:54,Truck,Other
WC,78576,Oct 25 2018  7:36AM           ,0,None,WC,01/08/16 09:58,Car,White
WC,78576,Oct 25 2018  7:36AM           ,0,None,WC,01/08/16 09:58,Truck,White
WC,78576,Oct 25 2018  7:45AM           ,0,None,WC,01/08/16 09:58,Car,White
WC,78576,Oct 25 2018  7:45AM           ,0,None,WC,01/08/16 09:58,Truck,White
WC,78577,Oct 25 2018  7:48AM           ,0,None,WC,01/08/16 10:31,Car,White
WC,78578,Oct 25 2018  7:50AM           ,0,None,WC,01/08/16 10:35,Car,White
WC,78581,Oct 25 2018  8:15AM           ,0,None,WC,01/08/16 10:46,Car,Black
WC,78583,Oct 25 2018  8:22AM           ,0,None,WC,01/08/16 11:03,LDV,White
WC,78586,Oct 25 2018  7:54AM           ,0,None,WC,01/08/16 12:03,Truck,Other
WC,78587,Oct 25 2018  8:40AM           ,0,None,WC,01/08/16 12:39,Car,White
WC,78589,Oct 25 2018  8:55AM           ,0,None,WC,01/08/16 13:37,LDV,White
WC,78591,Oct 25 2018  9:13AM           ,0,None,WC,01/08/16 14:11,Car,Black
WC,78592,Oct 25 2018  9:09AM           ,0,None,WC,01/08/16 14:11,LDV,White
WC,78593,Oct 25 2018  9:25AM           ,0,None,WC,01/08/16 14:17,Car,Blue
WC,78593,Oct 25 2018  9:25AM           ,0,None,WC,01/08/16 14:17,Car,Silver
WC,78593,Oct 25 2018 10:01AM           ,0,None,WC,01/08/16 14:17,Car,Blue
WC,78593,Oct 25 2018 10:01AM           ,0,None,WC,01/08/16 14:17,Car,Silver
WC,78596,Oct 25 2018 10:13AM           ,0,None,WC,01/08/16 14:26,Truck,White
WC,78597,Oct 25 2018 10:14AM           ,0,None,WC,01/08/16 14:30,Car,White
WC,78598,Oct 25 2018 10:32AM           ,0,None,WC,01/08/16 14:37,Minibus,White
WC,78599,Oct 25 2018 10:45AM           ,0,None,WC,01/08/16 14:38,Truck,White
WC,78600,Oct 25 2018 11:08AM           ,0,None,WC,01/08/16 14:49,Car,Other
WC,78602,Oct 25 2018 11:17AM           ,0,None,WC,01/08/16 15:14,Car,Other
WC,78602,Oct 25 2018 11:17AM           ,0,None,WC,01/08/16 15:14,Car,Other
WC,78602,Oct 25 2018 11:25AM           ,0,None,WC,01/08/16 15:14,Car,Other
WC,78602,Oct 25 2018 11:25AM           ,0,None,WC,01/08/16 15:14,Car,Other
WC,78604,Oct 25 2018 11:32AM           ,0,None,WC,01/08/16 15:19,Truck,Other
WC,78605,Oct 25 2018 11:50AM           ,0,None,WC,01/08/16 15:21,Truck,Other
WC,78607,Oct 25 2018 11:50AM           ,0,None,WC,01/08/16 15:56,LDV,White
WC,78615,Oct 25 2018 12:09PM           ,0,None,WC,01/08/16 17:22,Car,Other
WC,78616,Oct 25 2018 12:29PM           ,0,None,WC,01/08/16 17:28,Bus,White
WC,78618,Oct 25 2018 12:29PM           ,0,None,WC,01/08/16 17:51,Car,Silver
WC,78619,Oct 25 2018 12:35PM           ,0,None,WC,01/08/16 17:52,LDV,White
WC,78620,Oct 25 2018 12:43PM           ,0,None,WC,01/08/16 18:11,LDV,Other
WC,78622,Oct 25 2018  1:00PM           ,0,None,WC,01/08/16 18:45,Car,Other
WC,78623,Oct 25 2018  1:31PM           ,0,None,WC,01/08/16 19:24,Truck,White
WC,78623,Oct 25 2018  1:31PM           ,0,None,WC,01/08/16 19:24,Car,Other
WC,78623,Oct 25 2018  1:31PM           ,0,None,WC,01/08/16 19:24,LDV,White
WC,78623,Oct 25 2018  1:41PM           ,0,None,WC,01/08/16 19:24,Truck,White
WC,78623,Oct 25 2018  1:41PM           ,0,None,WC,01/08/16 19:24,Car,Other
WC,78623,Oct 25 2018  1:41PM           ,0,None,WC,01/08/16 19:24,LDV,White
WC,78623,Oct 25 2018  1:51PM           ,0,None,WC,01/08/16 19:24,Truck,White
WC,78623,Oct 25 2018  1:51PM           ,0,None,WC,01/08/16 19:24,Car,Other
WC,78623,Oct 25 2018  1:51PM           ,0,None,WC,01/08/16 19:24,LDV,White
WC,78624,Oct 25 2018  1:58PM           ,0,None,WC,01/08/16 21:42,Car,Other
WC,78625,Oct 25 2018  1:57PM           ,0,None,WC,01/08/16 21:48,Car,White
WC,78626,Oct 25 2018  2:06PM           ,0,None,WC,01/08/16 23:14,Car,Other
WC,78627,Oct 25 2018  2:11PM           ,0,None,WC,01/08/16 23:38,Car,Other
WC,78627,Oct 25 2018  2:11PM           ,0,None,WC,01/08/16 23:38,Car,Other
WC,78627,Oct 25 2018  2:23PM           ,0,None,WC,01/08/16 23:38,Car,Other
WC,78627,Oct 25 2018  2:23PM           ,0,None,WC,01/08/16 23:38,Car,Other
WC,78628,Oct 25 2018  2:23PM           ,0,None,WC,02/08/16 00:25,Other,Other
WC,78629,Oct 25 2018  2:48PM           ,0,None,WC,02/08/16 03:26,LDV,Other
WC,78630,Oct 25 2018  3:08PM           ,0,None,WC,02/08/16 05:24,Truck,Other
WC,78638,Oct 25 2018  3:31PM           ,0,None,WC,02/08/16 07:32,Car,White
WC,78638,Oct 25 2018  3:31PM           ,0,None,WC,02/08/16 07:32,Car,Other
WC,78638,Oct 25 2018  3:31PM           ,0,None,WC,02/08/16 07:32,Car,White
WC,78638,Oct 25 2018  3:31PM           ,0,None,WC,02/08/16 07:32,Car,Other
WC,78639,Oct 25 2018  3:37PM           ,0,None,WC,02/08/16 07:38,Taxi,White
WC,78641,Oct 25 2018  3:44PM           ,0,None,WC,02/08/16 08:10,Car,White
WC,78642,Oct 25 2018  3:52PM           ,0,None,WC,02/08/16 08:20,LDV,Silver
WC,78643,Oct 25 2018  3:55PM           ,0,None,WC,02/08/16 08:22,Car,Black
WC,78645,Oct 25 2018  3:57PM           ,0,None,WC,02/08/16 08:53,Car,White
WC,78646,Oct 25 2018  4:10PM           ,0,None,WC,02/08/16 08:54,Car,Red
WC,78648,Oct 25 2018  4:14PM           ,0,None,WC,02/08/16 09:17,Truck,Blue
WC,78649,Oct 25 2018  4:50PM           ,0,None,WC,02/08/16 09:23,Car,Silver
WC,78650,Oct 25 2018  4:51PM           ,0,None,WC,02/08/16 09:33,Car,White
WC,78651,Oct 25 2018  4:54PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  4:54PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  4:54PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  5:10PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  5:10PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  5:10PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  5:10PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  5:10PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78651,Oct 25 2018  5:10PM           ,0,None,WC,02/08/16 09:39,Car,Other
WC,78656,Oct 25 2018  5:30PM           ,0,None,WC,02/08/16 10:12,LDV,White
WC,78660,Oct 25 2018  5:43PM           ,0,None,WC,02/08/16 11:03,LDV,Other
WC,78661,Oct 25 2018  5:44PM           ,0,None,WC,02/08/16 11:04,Truck,Other
WC,78662,Oct 25 2018  5:44PM           ,0,None,WC,02/08/16 11:11,Truck,White
WC,78662,Oct 25 2018  5:44PM           ,0,None,WC,02/08/16 11:11,LDV,White
WC,78662,Oct 25 2018  7:29PM           ,0,None,WC,02/08/16 11:11,Truck,White
WC,78662,Oct 25 2018  7:29PM           ,0,None,WC,02/08/16 11:11,LDV,White
WC,78663,Oct 25 2018  7:45PM           ,0,None,WC,02/08/16 11:18,Truck,Yellow
WC,78665,Oct 25 2018  7:57PM           ,0,None,WC,02/08/16 11:36,Truck,White
WC,78666,Oct 25 2018  8:07PM           ,0,None,WC,02/08/16 11:38,Car,Silver
WC,78668,Oct 25 2018  7:57PM           ,0,None,WC,02/08/16 11:47,Car,Silver
WC,78670,Oct 25 2018  8:22PM           ,0,None,WC,02/08/16 11:55,Car,Silver
WC,78670,Oct 25 2018  8:22PM           ,0,None,WC,02/08/16 11:55,LDV,White
WC,78670,Oct 25 2018  8:22PM           ,0,None,WC,02/08/16 11:55,Car,White
WC,78670,Oct 25 2018  8:45PM           ,0,None,WC,02/08/16 11:55,Car,Silver
